file,pred_camera_view,true_camera_view
2898_D.jpg,Behind Home,Behind Home
2899_A.jpg,Behind Pitcher,Behind Pitcher
2899_B.jpg,"Batter, 3B side","Batter, 3B side"
2899_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2900_B.jpg,"Batter, 3B side","Batter, 3B side"
2899_D.jpg,Behind Home,Behind Home
2900_A.jpg,Behind Pitcher,Behind Pitcher
2900_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2900_D.jpg,Behind Home,Behind Home
2901_B.jpg,"Batter, 3B side","Batter, 3B side"
2901_A.jpg,Behind Pitcher,Behind Pitcher
2901_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2901_D.jpg,Behind Home,Behind Home
2902_A.jpg,Behind Pitcher,Behind Pitcher
2902_B.jpg,"Batter, 3B side","Batter, 3B side"
2902_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2903_A.jpg,Behind Pitcher,Behind Pitcher
2902_D.jpg,Behind Home,Behind Home
2903_B.jpg,"Batter, 3B side","Batter, 3B side"
2903_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2903_D.jpg,Behind Home,Behind Home
2904_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2904_A.jpg,Behind Pitcher,Behind Pitcher
2904_B.jpg,"Batter, 3B side","Batter, 3B side"
2904_D.jpg,Behind Home,Behind Home
2905_A.jpg,Behind Pitcher,Behind Pitcher
2905_B.jpg,"Batter, 3B side","Batter, 3B side"
2905_D.jpg,Behind Home,Behind Home
2905_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2906_A.jpg,Behind Pitcher,Behind Pitcher
2906_B.jpg,"Batter, 3B side","Batter, 3B side"
2906_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2906_D.jpg,Behind Home,Behind Home
2907_B.jpg,"Batter, 3B side","Batter, 3B side"
2907_A.jpg,Behind Pitcher,Behind Pitcher
2907_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2907_D.jpg,Behind Home,Behind Home
2908_B.jpg,"Batter, 3B side","Batter, 3B side"
2908_A.jpg,Behind Pitcher,Behind Pitcher
2908_D.jpg,Behind Home,Behind Home
2909_A.jpg,Behind Pitcher,Behind Pitcher
2908_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2909_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2909_B.jpg,"Batter, 3B side","Batter, 3B side"
2910_B.jpg,"Batter, 3B side","Batter, 3B side"
2910_A.jpg,Behind Pitcher,Behind Pitcher
2909_D.jpg,Behind Home,Behind Home
2910_D.jpg,Behind Home,Behind Home
2910_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2911_A.jpg,Behind Pitcher,Behind Pitcher
2911_B.jpg,"Batter, 3B side","Batter, 3B side"
2912_A.jpg,Behind Pitcher,Behind Pitcher
2911_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2911_D.jpg,Behind Home,Behind Home
2912_B.jpg,"Batter, 3B side","Batter, 3B side"
2913_A.jpg,Behind Pitcher,Behind Pitcher
2912_D.jpg,Behind Home,Behind Home
2912_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2913_B.jpg,"Batter, 3B side","Batter, 3B side"
2913_D.jpg,Behind Home,Behind Home
2913_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2914_A.jpg,Behind Pitcher,Behind Pitcher
2914_B.jpg,"Batter, 3B side","Batter, 3B side"
2914_D.jpg,Behind Home,Behind Home
2914_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2915_A.jpg,Behind Pitcher,Behind Pitcher
2915_B.jpg,"Batter, 3B side","Batter, 3B side"
2915_D.jpg,Behind Home,Behind Home
2916_A.jpg,Behind Pitcher,Behind Pitcher
2915_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2916_B.jpg,"Batter, 3B side","Batter, 3B side"
2916_D.jpg,Behind Home,Behind Home
2916_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2917_B.jpg,"Batter, 3B side","Batter, 3B side"
2917_A.jpg,Behind Pitcher,Behind Pitcher
2917_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2918_A.jpg,Behind Pitcher,Behind Pitcher
2917_D.jpg,Behind Home,Behind Home
2918_B.jpg,"Batter, 3B side","Batter, 3B side"
2918_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2918_D.jpg,Behind Home,Behind Home
2919_A.jpg,Behind Pitcher,Behind Pitcher
2919_B.jpg,"Batter, 3B side","Batter, 3B side"
2919_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2920_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2920_A.jpg,Behind Pitcher,Behind Pitcher
2919_D.jpg,Behind Home,Behind Home
2920_B.jpg,"Batter, 3B side","Batter, 3B side"
2921_A.jpg,Behind Pitcher,Behind Pitcher
2920_D.jpg,Behind Home,Behind Home
2921_B.jpg,"Batter, 3B side","Batter, 3B side"
2921_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2922_A.jpg,Behind Pitcher,Behind Pitcher
2921_D.jpg,Behind Home,Behind Home
2922_B.jpg,"Batter, 3B side","Batter, 3B side"
2922_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2923_B.jpg,"Batter, 3B side","Batter, 3B side"
2922_D.jpg,Behind Home,Behind Home
2923_A.jpg,Behind Pitcher,Behind Pitcher
2923_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2923_D.jpg,Behind Home,Behind Home
2924_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2924_A.jpg,Behind Pitcher,Behind Pitcher
2924_B.jpg,"Batter, 3B side","Batter, 3B side"
2924_D.jpg,Behind Home,Behind Home
2925_A.jpg,Behind Pitcher,Behind Pitcher
2925_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2925_B.jpg,"Batter, 3B side","Batter, 3B side"
2926_B.jpg,"Batter, 3B side","Batter, 3B side"
2926_A.jpg,Behind Pitcher,Behind Pitcher
2925_D.jpg,Behind Home,Behind Home
2926_D.jpg,Behind Home,Behind Home
2926_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2927_A.jpg,Behind Pitcher,Behind Pitcher
2927_B.jpg,"Batter, 3B side","Batter, 3B side"
2927_D.jpg,Behind Home,Behind Home
2927_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2928_A.jpg,Behind Pitcher,Behind Pitcher
2928_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2928_B.jpg,"Batter, 3B side","Batter, 3B side"
2928_D.jpg,Behind Home,Behind Home
2929_A.jpg,Behind Pitcher,Behind Pitcher
2929_B.jpg,"Batter, 3B side","Batter, 3B side"
2929_D.jpg,Behind Home,Behind Home
2929_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2930_A.jpg,Behind Pitcher,Behind Pitcher
2930_B.jpg,"Batter, 3B side","Batter, 3B side"
2930_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2930_D.jpg,Behind Home,Behind Home
2931_B.jpg,"Batter, 3B side","Batter, 3B side"
2931_A.jpg,Behind Pitcher,Behind Pitcher
2931_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2932_A.jpg,Behind Pitcher,Behind Pitcher
2931_D.jpg,Behind Home,Behind Home
2932_B.jpg,"Batter, 3B side","Batter, 3B side"
2933_A.jpg,Behind Pitcher,Behind Pitcher
2932_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2932_D.jpg,Behind Home,Behind Home
2933_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2933_B.jpg,"Batter, 3B side","Batter, 3B side"
2934_A.jpg,Behind Pitcher,Behind Pitcher
2933_D.jpg,Behind Home,Behind Home
2934_B.jpg,"Batter, 3B side","Batter, 3B side"
2934_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2934_D.jpg,Behind Home,Behind Home
2935_A.jpg,Behind Pitcher,Behind Pitcher
2935_B.jpg,"Batter, 3B side","Batter, 3B side"
2936_B.jpg,"Batter, 3B side","Batter, 3B side"
2935_D.jpg,Behind Home,Behind Home
2935_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2936_A.jpg,Behind Pitcher,Behind Pitcher
2936_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2937_A.jpg,Behind Pitcher,Behind Pitcher
2936_D.jpg,Behind Home,Behind Home
2937_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2937_B.jpg,"Batter, 3B side","Batter, 3B side"
2937_D.jpg,Behind Home,Behind Home
2938_B.jpg,"Batter, 3B side","Batter, 3B side"
2938_A.jpg,Behind Pitcher,Behind Pitcher
2938_D.jpg,Behind Home,Behind Home
2938_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2939_A.jpg,Behind Pitcher,Behind Pitcher
2939_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2939_B.jpg,"Batter, 3B side","Batter, 3B side"
2940_A.jpg,Behind Pitcher,Behind Pitcher
2939_D.jpg,Behind Home,Behind Home
2940_B.jpg,"Batter, 3B side","Batter, 3B side"
2940_D.jpg,Behind Home,Behind Home
2940_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2941_A.jpg,Behind Pitcher,Behind Pitcher
2941_B.jpg,"Batter, 3B side","Batter, 3B side"
2941_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2941_D.jpg,Behind Home,Behind Home
2942_A.jpg,Behind Pitcher,Behind Pitcher
2942_B.jpg,"Batter, 3B side","Batter, 3B side"
2942_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2943_B.jpg,"Batter, 3B side","Batter, 3B side"
2942_D.jpg,Behind Home,Behind Home
2943_A.jpg,Behind Pitcher,Behind Pitcher
2943_D.jpg,Behind Home,Behind Home
2943_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2944_A.jpg,Behind Pitcher,Behind Pitcher
2944_B.jpg,"Batter, 3B side","Batter, 3B side"
2944_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2945_A.jpg,Behind Pitcher,Behind Pitcher
2944_D.jpg,Behind Home,Behind Home
2945_B.jpg,"Batter, 3B side","Batter, 3B side"
2945_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2946_A.jpg,Behind Pitcher,Behind Pitcher
2945_D.jpg,Behind Home,Behind Home
2946_B.jpg,"Batter, 3B side","Batter, 3B side"
2946_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2946_D.jpg,Behind Home,Behind Home
2947_B.jpg,"Batter, 3B side","Batter, 3B side"
2947_A.jpg,Behind Pitcher,Behind Pitcher
2947_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2948_A.jpg,Behind Pitcher,Behind Pitcher
2947_D.jpg,Behind Home,Behind Home
2948_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2948_B.jpg,"Batter, 3B side","Batter, 3B side"
2948_D.jpg,Behind Home,Behind Home
2949_A.jpg,Behind Pitcher,Behind Pitcher
2949_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2949_B.jpg,"Batter, 3B side","Batter, 3B side"
2949_D.jpg,Behind Home,Behind Home
2950_B.jpg,"Batter, 3B side","Batter, 3B side"
2950_A.jpg,Behind Pitcher,Behind Pitcher
2950_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2950_D.jpg,Behind Home,Behind Home
2951_A.jpg,Behind Pitcher,Behind Pitcher
2951_B.jpg,"Batter, 3B side","Batter, 3B side"
2951_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2952_A.jpg,Behind Pitcher,Behind Pitcher
2951_D.jpg,Behind Home,Behind Home
2952_B.jpg,"Batter, 3B side","Batter, 3B side"
2952_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2952_D.jpg,Behind Home,Behind Home
2953_A.jpg,Behind Pitcher,Behind Pitcher
2953_B.jpg,"Batter, 3B side","Batter, 3B side"
2954_A.jpg,Behind Pitcher,Behind Pitcher
2953_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2953_D.jpg,Behind Home,Behind Home
2954_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2954_B.jpg,"Batter, 3B side","Batter, 3B side"
2954_D.jpg,Behind Home,Behind Home
2955_B.jpg,"Batter, 3B side","Batter, 3B side"
2955_A.jpg,Behind Pitcher,Behind Pitcher
2955_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2955_D.jpg,Behind Home,Behind Home
2956_A.jpg,Behind Pitcher,Behind Pitcher
2956_B.jpg,"Batter, 3B side","Batter, 3B side"
2957_A.jpg,Behind Pitcher,Behind Pitcher
2956_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2956_D.jpg,Behind Home,Behind Home
2957_B.jpg,"Batter, 3B side","Batter, 3B side"
2957_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2958_B.jpg,"Batter, 3B side","Batter, 3B side"
2957_D.jpg,Behind Home,Behind Home
2958_A.jpg,Behind Pitcher,Behind Pitcher
2958_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2958_D.jpg,Behind Home,Behind Home
2959_B.jpg,"Batter, 3B side","Batter, 3B side"
2959_A.jpg,Behind Pitcher,Behind Pitcher
2959_D.jpg,Behind Home,Behind Home
2959_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2960_A.jpg,Behind Pitcher,Behind Pitcher
2960_B.jpg,"Batter, 3B side","Batter, 3B side"
2960_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2961_A.jpg,Behind Pitcher,Behind Pitcher
2961_B.jpg,"Batter, 3B side","Batter, 3B side"
2960_D.jpg,Behind Home,Behind Home
2961_D.jpg,Behind Home,Behind Home
2961_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2962_A.jpg,Behind Pitcher,Behind Pitcher
2962_B.jpg,"Batter, 3B side","Batter, 3B side"
2962_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0887_A.jpg,Behind Pitcher,Behind Pitcher
2962_D.jpg,Behind Home,Behind Home
0887_B.jpg,"Batter, 3B side","Batter, 3B side"
0887_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0887_D.jpg,Behind Home,Behind Home
0888_B.jpg,"Batter, 3B side","Batter, 3B side"
0888_A.jpg,Behind Pitcher,Behind Pitcher
0888_D.jpg,Behind Home,Behind Home
0888_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0889_A.jpg,Behind Pitcher,Behind Pitcher
0889_B.jpg,"Batter, 3B side","Batter, 3B side"
0889_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0889_D.jpg,Behind Home,Behind Home
0890_A.jpg,Behind Pitcher,Behind Pitcher
0890_B.jpg,"Batter, 3B side","Batter, 3B side"
0890_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0890_D.jpg,Behind Home,Behind Home
0891_A.jpg,Behind Pitcher,Behind Pitcher
0891_B.jpg,"Batter, 3B side","Batter, 3B side"
0891_D.jpg,Behind Home,Behind Home
0891_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0892_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0892_A.jpg,Behind Pitcher,Behind Pitcher
0892_B.jpg,"Batter, 3B side","Batter, 3B side"
0893_A.jpg,Behind Pitcher,Behind Pitcher
0892_D.jpg,Behind Home,Behind Home
0893_B.jpg,"Batter, 3B side","Batter, 3B side"
0893_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0894_A.jpg,Behind Pitcher,Behind Pitcher
0893_D.jpg,Behind Home,Behind Home
0894_B.jpg,"Batter, 3B side","Batter, 3B side"
0894_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0894_D.jpg,Behind Home,Behind Home
0895_B.jpg,"Batter, 3B side","Batter, 3B side"
0895_A.jpg,Behind Pitcher,Behind Pitcher
0896_A.jpg,Behind Pitcher,Behind Pitcher
0895_D.jpg,Behind Home,Behind Home
0895_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0896_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0896_B.jpg,"Batter, 3B side","Batter, 3B side"
0897_A.jpg,Behind Pitcher,Behind Pitcher
0896_D.jpg,Behind Home,Behind Home
0897_B.jpg,"Batter, 3B side","Batter, 3B side"
0897_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0898_B.jpg,"Batter, 3B side","Batter, 3B side"
0898_A.jpg,Behind Pitcher,Behind Pitcher
0897_D.jpg,Behind Home,Behind Home
0898_D.jpg,Behind Home,Behind Home
0898_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0899_B.jpg,"Batter, 3B side","Batter, 3B side"
0899_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0899_A.jpg,Behind Pitcher,Behind Pitcher
0899_D.jpg,Behind Home,Behind Home
0900_A.jpg,Behind Pitcher,Behind Pitcher
0900_B.jpg,"Batter, 3B side","Batter, 3B side"
0900_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0900_D.jpg,Behind Home,Behind Home
0901_B.jpg,"Batter, 3B side","Batter, 3B side"
0901_A.jpg,Behind Pitcher,Behind Pitcher
0901_D.jpg,Behind Home,Behind Home
0901_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0902_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0902_B.jpg,"Batter, 3B side","Batter, 3B side"
0902_A.jpg,Behind Pitcher,Behind Pitcher
0903_A.jpg,Behind Pitcher,Behind Pitcher
0902_D.jpg,Behind Home,Behind Home
0903_B.jpg,"Batter, 3B side","Batter, 3B side"
0903_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0903_D.jpg,Behind Home,Behind Home
0904_B.jpg,"Batter, 3B side","Batter, 3B side"
0904_A.jpg,Behind Pitcher,Behind Pitcher
0904_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0904_D.jpg,Behind Home,Behind Home
0905_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0905_B.jpg,"Batter, 3B side","Batter, 3B side"
0905_A.jpg,Behind Pitcher,Behind Pitcher
0906_A.jpg,Behind Pitcher,Behind Pitcher
0905_D.jpg,Behind Home,Behind Home
0906_B.jpg,"Batter, 3B side","Batter, 3B side"
0906_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0907_B.jpg,"Batter, 3B side","Batter, 3B side"
0906_D.jpg,Behind Home,Behind Home
0907_A.jpg,Behind Pitcher,Behind Pitcher
0907_D.jpg,Behind Home,Behind Home
0908_A.jpg,Behind Pitcher,Behind Pitcher
0907_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0908_B.jpg,"Batter, 3B side","Batter, 3B side"
0908_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0909_A.jpg,Behind Pitcher,Behind Pitcher
0908_D.jpg,Behind Home,Behind Home
0909_D.jpg,Behind Home,Behind Home
0909_B.jpg,"Batter, 3B side","Batter, 3B side"
0909_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0910_A.jpg,Behind Pitcher,Behind Pitcher
0910_B.jpg,"Batter, 3B side","Batter, 3B side"
0911_A.jpg,Behind Pitcher,Behind Pitcher
0910_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0910_D.jpg,Behind Home,Behind Home
0911_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0911_B.jpg,"Batter, 3B side","Batter, 3B side"
0912_A.jpg,Behind Pitcher,Behind Pitcher
0911_D.jpg,Behind Home,Behind Home
0912_B.jpg,"Batter, 3B side","Batter, 3B side"
0912_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0912_D.jpg,Behind Home,Behind Home
0913_B.jpg,"Batter, 3B side","Batter, 3B side"
0913_A.jpg,Behind Pitcher,Behind Pitcher
0913_D.jpg,Behind Home,Behind Home
0914_A.jpg,Behind Pitcher,Behind Pitcher
0913_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0914_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0914_B.jpg,"Batter, 3B side","Batter, 3B side"
0914_D.jpg,Behind Home,Behind Home
0915_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0915_B.jpg,"Batter, 3B side","Batter, 3B side"
0915_A.jpg,Behind Pitcher,Behind Pitcher
0916_A.jpg,Behind Pitcher,Behind Pitcher
0915_D.jpg,Behind Home,Behind Home
0916_B.jpg,"Batter, 3B side","Batter, 3B side"
0916_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0916_D.jpg,Behind Home,Behind Home
0917_B.jpg,"Batter, 3B side","Batter, 3B side"
0917_A.jpg,Behind Pitcher,Behind Pitcher
0917_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0917_D.jpg,Behind Home,Behind Home
0918_B.jpg,"Batter, 3B side","Batter, 3B side"
0918_A.jpg,Behind Pitcher,Behind Pitcher
0918_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0918_D.jpg,Behind Home,Behind Home
0919_A.jpg,Behind Pitcher,Behind Pitcher
0919_D.jpg,Behind Home,Behind Home
0919_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0919_B.jpg,"Batter, 3B side","Batter, 3B side"
0920_A.jpg,Behind Pitcher,Behind Pitcher
0920_B.jpg,"Batter, 3B side","Batter, 3B side"
0920_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0920_D.jpg,Behind Home,Behind Home
0921_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0921_B.jpg,"Batter, 3B side","Batter, 3B side"
0921_A.jpg,Behind Pitcher,Behind Pitcher
0922_A.jpg,Behind Pitcher,Behind Pitcher
0921_D.jpg,Behind Home,Behind Home
0922_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0922_B.jpg,"Batter, 3B side","Batter, 3B side"
0922_D.jpg,Behind Home,Behind Home
0923_B.jpg,"Batter, 3B side","Batter, 3B side"
0923_A.jpg,Behind Pitcher,Behind Pitcher
0923_D.jpg,Behind Home,Behind Home
0923_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0924_B.jpg,"Batter, 3B side","Batter, 3B side"
0924_A.jpg,Behind Pitcher,Behind Pitcher
0924_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0925_A.jpg,Behind Pitcher,Behind Pitcher
0924_D.jpg,Behind Home,Behind Home
0925_D.jpg,Behind Home,Behind Home
0925_B.jpg,"Batter, 3B side","Batter, 3B side"
0925_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0926_B.jpg,"Batter, 3B side","Batter, 3B side"
0926_A.jpg,Behind Pitcher,Behind Pitcher
0926_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0927_A.jpg,Behind Pitcher,Behind Pitcher
0926_D.jpg,Behind Home,Behind Home
0927_B.jpg,"Batter, 3B side","Batter, 3B side"
0927_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0928_A.jpg,Behind Pitcher,Behind Pitcher
0928_B.jpg,"Batter, 3B side","Batter, 3B side"
0927_D.jpg,Behind Home,Behind Home
0928_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0928_D.jpg,Behind Home,Behind Home
0929_A.jpg,Behind Pitcher,Behind Pitcher
0929_B.jpg,"Batter, 3B side","Batter, 3B side"
0929_D.jpg,Behind Home,Behind Home
0929_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0930_A.jpg,Behind Pitcher,Behind Pitcher
0930_B.jpg,"Batter, 3B side","Batter, 3B side"
0930_D.jpg,Behind Home,Behind Home
0930_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0931_A.jpg,Behind Pitcher,Behind Pitcher
0931_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0931_B.jpg,"Batter, 3B side","Batter, 3B side"
0932_A.jpg,Behind Pitcher,Behind Pitcher
0932_B.jpg,"Batter, 3B side","Batter, 3B side"
0931_D.jpg,Behind Home,Behind Home
0932_D.jpg,Behind Home,Behind Home
0932_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0933_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0933_B.jpg,"Batter, 3B side","Batter, 3B side"
0933_A.jpg,Behind Pitcher,Behind Pitcher
0933_D.jpg,Behind Home,Behind Home
0934_A.jpg,Behind Pitcher,Behind Pitcher
0934_D.jpg,Behind Home,Behind Home
0934_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0934_B.jpg,"Batter, 3B side","Batter, 3B side"
0935_A.jpg,Behind Pitcher,Behind Pitcher
0935_B.jpg,"Batter, 3B side","Batter, 3B side"
0936_A.jpg,Behind Pitcher,Behind Pitcher
0935_D.jpg,Behind Home,Behind Home
0935_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0936_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0936_B.jpg,"Batter, 3B side","Batter, 3B side"
0937_A.jpg,Behind Pitcher,Behind Pitcher
0936_D.jpg,Behind Home,Behind Home
0937_B.jpg,"Batter, 3B side","Batter, 3B side"
0937_D.jpg,Behind Home,Behind Home
0937_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0938_B.jpg,"Batter, 3B side","Batter, 3B side"
0938_A.jpg,Behind Pitcher,Behind Pitcher
0939_A.jpg,Behind Pitcher,Behind Pitcher
0938_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0938_D.jpg,Behind Home,Behind Home
0939_B.jpg,"Batter, 3B side","Batter, 3B side"
0939_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0939_D.jpg,Behind Home,Behind Home
0940_A.jpg,Behind Pitcher,Behind Pitcher
0940_B.jpg,"Batter, 3B side","Batter, 3B side"
0940_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0940_D.jpg,Behind Home,Behind Home
0941_A.jpg,Behind Pitcher,Behind Pitcher
0941_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
0941_B.jpg,"Batter, 3B side","Batter, 3B side"
0941_D.jpg,Behind Home,Behind Home
3524_B.jpg,"Batter, 3B side","Batter, 3B side"
3524_A.jpg,Behind Pitcher,Behind Pitcher
3524_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3525_A.jpg,Behind Pitcher,Behind Pitcher
3524_D.jpg,Behind Home,Behind Home
3525_B.jpg,"Batter, 3B side","Batter, 3B side"
3525_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3525_D.jpg,Behind Home,Behind Home
3526_A.jpg,Behind Pitcher,Behind Pitcher
3526_B.jpg,"Batter, 3B side","Batter, 3B side"
3526_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3527_A.jpg,Behind Pitcher,Behind Pitcher
3526_D.jpg,Behind Home,Behind Home
3527_B.jpg,"Batter, 3B side","Batter, 3B side"
3527_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3527_D.jpg,Behind Home,Behind Home
3528_B.jpg,"Batter, 3B side","Batter, 3B side"
3528_A.jpg,Behind Pitcher,Behind Pitcher
3528_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3529_A.jpg,Behind Pitcher,Behind Pitcher
3528_D.jpg,Behind Home,Behind Home
3529_B.jpg,"Batter, 3B side","Batter, 3B side"
3529_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3530_A.jpg,Behind Pitcher,Behind Pitcher
3529_D.jpg,Behind Home,Behind Home
3530_B.jpg,"Batter, 3B side","Batter, 3B side"
3530_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3531_A.jpg,Behind Pitcher,Behind Pitcher
3530_D.jpg,Behind Home,Behind Home
3531_B.jpg,"Batter, 3B side","Batter, 3B side"
3531_D.jpg,Behind Home,Behind Home
